request_id,primary_port,vlan_id,device_id
587,1,160,4
588,1,-1,-1
588,1,159,3
589,1,-1,-1
589,1,159,4
590,1,-1,-1
590,1,160,0
591,1,-1,-1
591,1,160,3
592,1,-1,-1
592,1,162,0
593,1,-1,-1
593,1,162,1
594,1,-1,-1
594,1,162,2
595,0,163,4
595,1,-1,-1
595,1,163,4
596,0,164,0
596,1,-1,-1
596,1,164,0
597,1,-1,-1
597,1,162,3
598,0,164,1
598,1,-1,-1
598,1,164,1
599,0,164,2
599,1,-1,-1
599,1,164,2
600,1,-1,-1
600,1,162,4
601,0,164,4
601,1,-1,-1
601,1,164,4
602,0,165,0
602,1,-1,-1
602,1,165,0
603,1,-1,-1
603,1,163,0
604,1,-1,-1
604,1,163,2
605,0,165,1
605,1,-1,-1
605,1,165,1
606,0,165,4
606,1,-1,-1
606,1,165,4
607,0,166,1
607,1,-1,-1
607,1,166,1
608,0,166,4
608,1,-1,-1
608,1,166,4
609,0,167,0
609,1,-1,-1
609,1,167,0
610,1,-1,-1
610,1,164,3
611,0,167,1
611,1,-1,-1
611,1,167,1
612,1,-1,-1
612,1,165,2
613,1,-1,-1
613,1,165,3
614,0,167,2
614,1,-1,-1
614,1,167,2
615,1,-1,-1
615,1,166,0
616,0,167,4
616,1,-1,-1
616,1,167,4
617,1,-1,-1
617,1,166,3
618,1,-1,-1
618,1,168,0
619,1,-1,-1
619,1,168,1
620,0,168,2
620,1,-1,-1
620,1,168,2
621,1,-1,-1
621,1,168,4
622,0,169,0
622,1,-1,-1
622,1,169,0
623,0,169,1
623,1,-1,-1
623,1,169,1
624,0,169,2
624,1,-1,-1
624,1,169,2
625,1,-1,-1
625,1,169,4
626,0,170,1
626,1,-1,-1
626,1,170,1
627,0,171,0
627,1,-1,-1
627,1,171,0
628,1,-1,-1
628,1,170,3
629,1,-1,-1
629,1,171,1
630,1,-1,-1
630,1,171,2
631,1,-1,-1
631,1,171,3
632,0,172,0
632,1,-1,-1
632,1,172,0
633,1,-1,-1
633,1,172,1
634,1,-1,-1
634,1,172,3
635,0,174,0
635,1,-1,-1
635,1,174,0
636,1,-1,-1
636,1,172,4
637,0,174,2
637,1,-1,-1
637,1,174,2
638,0,175,0
638,1,-1,-1
638,1,175,0
639,0,175,4
639,1,-1,-1
639,1,175,4
640,0,176,0
640,1,-1,-1
640,1,176,0
641,1,-1,-1
641,1,173,0
642,0,176,1
642,1,-1,-1
642,1,176,1
643,1,-1,-1
643,1,173,1
644,1,-1,-1
644,1,173,3
645,0,176,2
645,1,-1,-1
645,1,176,2
646,0,177,1
646,1,-1,-1
646,1,177,1
647,1,-1,-1
647,1,174,3
648,0,177,2
648,1,-1,-1
648,1,177,2
649,1,-1,-1
649,1,175,2
650,1,-1,-1
650,1,175,3
651,1,-1,-1
651,1,176,3
652,0,177,4
652,1,-1,-1
652,1,177,4
653,1,-1,-1
653,1,177,0
654,0,178,1
654,1,-1,-1
654,1,178,1
655,1,-1,-1
655,1,178,2
656,0,178,4
656,1,-1,-1
656,1,178,4
657,1,-1,-1
657,1,178,3
658,1,-1,-1
658,1,179,0
659,1,-1,-1
659,1,179,1
660,0,180,2
660,1,-1,-1
660,1,180,2
661,0,180,4
661,1,-1,-1
661,1,180,4
662,1,-1,-1
662,1,179,3
663,0,181,4
663,1,-1,-1
663,1,181,4
664,1,-1,-1
664,1,180,0
665,1,-1,-1
665,1,180,1
666,1,-1,-1
666,1,180,3
667,1,-1,-1
667,1,181,2
668,0,182,0
668,1,-1,-1
668,1,182,0
669,1,-1,-1
669,1,181,3
670,0,182,1
670,1,-1,-1
670,1,182,1
671,0,182,4
671,1,-1,-1
671,1,182,4
672,0,183,0
672,1,-1,-1
672,1,183,0
673,0,183,1
673,1,-1,-1
673,1,183,1
674,0,183,4
674,1,-1,-1
674,1,183,4
675,1,-1,-1
675,1,182,2
676,0,184,0
676,1,-1,-1
676,1,184,0
677,1,-1,-1
677,1,182,3
678,0,184,1
678,1,-1,-1
678,1,184,1
679,1,-1,-1
679,1,183,2
680,1,-1,-1
680,1,183,3
681,1,-1,-1
681,1,184,2
682,0,185,1
682,1,-1,-1
682,1,185,1
683,0,185,4
683,1,-1,-1
683,1,185,4
684,0,186,0
684,1,-1,-1
684,1,186,0
685,1,-1,-1
685,1,184,3
686,0,186,1
686,1,-1,-1
686,1,186,1
687,0,186,2
687,1,-1,-1
687,1,186,2
688,0,186,4
688,1,-1,-1
688,1,186,4
689,0,187,4
689,1,-1,-1
689,1,187,4
690,1,-1,-1
690,1,185,2
691,1,-1,-1
691,1,186,3
692,0,188,1
692,1,-1,-1
692,1,188,1
693,0,188,2
693,1,-1,-1
693,1,188,2
694,0,189,1
694,1,-1,-1
694,1,189,1
695,0,189,2
695,1,-1,-1
695,1,189,2
696,0,190,0
696,1,-1,-1
696,1,190,0
697,1,-1,-1
697,1,187,1
698,0,190,1
698,1,-1,-1
698,1,190,1
699,1,-1,-1
699,1,187,2
700,1,-1,-1
700,1,187,3
701,1,-1,-1
701,1,188,3
702,0,191,0
702,1,-1,-1
702,1,191,0
703,1,-1,-1
703,1,188,4
704,1,-1,-1
704,1,189,0
705,0,191,1
705,1,-1,-1
705,1,191,1
706,0,192,0
706,1,-1,-1
706,1,192,0
707,1,-1,-1
707,1,189,3
708,0,192,4
708,1,-1,-1
708,1,192,4
709,1,-1,-1
709,1,190,3
710,0,193,0
710,1,-1,-1
710,1,193,0
711,0,193,2
711,1,-1,-1
711,1,193,2
712,0,194,0
712,1,-1,-1
712,1,194,0
713,1,-1,-1
713,1,190,4
714,0,194,1
714,1,-1,-1
714,1,194,1
715,0,194,4
715,1,-1,-1
715,1,194,4
716,1,-1,-1
716,1,191,3
717,1,-1,-1
717,1,191,4
718,0,195,2
718,1,-1,-1
718,1,195,2
719,0,196,0
719,1,-1,-1
719,1,196,0
720,1,-1,-1
720,1,192,1
721,0,196,1
721,1,-1,-1
721,1,196,1
722,1,-1,-1
722,1,192,3
723,1,-1,-1
723,1,193,3
724,1,-1,-1
724,1,193,4
725,0,196,4
725,1,-1,-1
725,1,196,4
726,0,197,0
726,1,-1,-1
726,1,197,0
727,0,197,1
727,1,-1,-1
727,1,197,1
728,0,197,2
728,1,-1,-1
728,1,197,2
729,0,197,4
729,1,-1,-1
729,1,197,4
730,0,198,0
730,1,-1,-1
730,1,198,0
731,0,198,1
731,1,-1,-1
731,1,198,1
732,1,-1,-1
732,1,194,3
733,0,198,2
733,1,-1,-1
733,1,198,2
734,1,-1,-1
734,1,195,3
735,1,-1,-1
735,1,196,3
736,0,198,4
736,1,-1,-1
736,1,198,4
737,1,-1,-1
737,1,197,3
738,0,199,0
738,1,-1,-1
738,1,199,0
739,0,199,1
739,1,-1,-1
739,1,199,1
740,0,200,0
740,1,-1,-1
740,1,200,0
741,0,200,1
741,1,-1,-1
741,1,200,1
742,0,200,2
742,1,-1,-1
742,1,200,2
743,1,-1,-1
743,1,198,3
744,0,200,4
744,1,-1,-1
744,1,200,4
745,0,201,4
745,1,-1,-1
745,1,201,4
746,1,-1,-1
746,1,199,3
747,0,202,0
747,1,-1,-1
747,1,202,0
748,0,202,1
748,1,-1,-1
748,1,202,1
749,1,-1,-1
749,1,199,4
750,0,203,1
750,1,-1,-1
750,1,203,1
751,0,203,4
751,1,-1,-1
751,1,203,4
752,1,-1,-1
752,1,201,0
753,0,204,1
753,1,-1,-1
753,1,204,1
754,0,204,4
754,1,-1,-1
754,1,204,4
755,0,205,0
755,1,-1,-1
755,1,205,0
756,0,205,4
756,1,-1,-1
756,1,205,4
757,0,206,2
757,1,-1,-1
757,1,206,2
758,1,-1,-1
758,1,201,1
759,0,206,4
759,1,-1,-1
759,1,206,4
760,0,207,1
760,1,-1,-1
760,1,207,1
761,0,208,0
761,1,-1,-1
761,1,208,0
762,0,208,1
762,1,-1,-1
762,1,208,1
763,0,208,4
763,1,-1,-1
763,1,208,4
764,1,-1,-1
764,1,201,2
765,0,209,0
765,1,-1,-1
765,1,209,0
766,1,-1,-1
766,1,201,3
767,1,-1,-1
767,1,202,2
768,0,209,2
768,1,-1,-1
768,1,209,2
769,0,209,4
769,1,-1,-1
769,1,209,4
770,1,-1,-1
770,1,202,3
771,1,-1,-1
771,1,202,4
772,0,210,0
772,1,-1,-1
772,1,210,0
773,0,210,1
773,1,-1,-1
773,1,210,1
774,1,-1,-1
774,1,203,0
775,1,-1,-1
775,1,203,2
776,1,-1,-1
776,1,203,3
777,1,-1,-1
777,1,204,0
778,0,210,2
778,1,-1,-1
778,1,210,2
779,1,-1,-1
779,1,204,2
780,1,-1,-1
780,1,204,3
781,0,211,1
781,1,-1,-1
781,1,211,1
782,1,-1,-1
782,1,205,2
783,0,211,2
783,1,-1,-1
783,1,211,2
784,1,-1,-1
784,1,205,3
785,0,211,4
785,1,-1,-1
785,1,211,4
786,0,212,0
786,1,-1,-1
786,1,212,0
787,0,212,1
787,1,-1,-1
787,1,212,1
788,1,-1,-1
788,1,206,3
789,0,212,2
789,1,-1,-1
789,1,212,2
790,1,-1,-1
790,1,207,2
791,1,-1,-1
791,1,207,3
792,0,213,0
792,1,-1,-1
792,1,213,0
793,1,-1,-1
793,1,207,4
794,1,-1,-1
794,1,208,3
795,0,214,2
795,1,-1,-1
795,1,214,2
796,1,-1,-1
796,1,210,3
797,1,-1,-1
797,1,210,4
798,0,215,0
798,1,-1,-1
798,1,215,0
799,1,-1,-1
799,1,211,3
800,0,215,1
800,1,-1,-1
800,1,215,1
801,1,-1,-1
801,1,212,3
802,0,215,4
802,1,-1,-1
802,1,215,4
803,1,-1,-1
803,1,213,1
804,0,216,2
804,1,-1,-1
804,1,216,2
805,0,216,4
805,1,-1,-1
805,1,216,4
806,1,-1,-1
806,1,213,3
807,0,217,1
807,1,-1,-1
807,1,217,1
808,0,217,2
808,1,-1,-1
808,1,217,2
809,0,217,4
809,1,-1,-1
809,1,217,4
810,1,-1,-1
810,1,213,4
811,1,-1,-1
811,1,214,1
812,0,218,4
812,1,-1,-1
812,1,218,4
813,0,219,0
813,1,-1,-1
813,1,219,0
814,0,219,2
814,1,-1,-1
814,1,219,2
815,0,220,0
815,1,-1,-1
815,1,220,0
816,1,-1,-1
816,1,214,3
817,0,220,1
817,1,-1,-1
817,1,220,1
818,1,-1,-1
818,1,214,4
819,1,-1,-1
819,1,215,2
820,1,-1,-1
820,1,215,3
821,1,-1,-1
821,1,216,3
822,0,220,2
822,1,-1,-1
822,1,220,2
823,1,-1,-1
823,1,217,0
824,0,221,0
824,1,-1,-1
824,1,221,0
825,1,-1,-1
825,1,218,0
826,0,221,2
826,1,-1,-1
826,1,221,2
827,0,221,4
827,1,-1,-1
827,1,221,4
828,0,222,0
828,1,-1,-1
828,1,222,0
829,1,-1,-1
829,1,218,2
830,1,-1,-1
830,1,218,3
831,1,-1,-1
831,1,219,3
832,0,222,2
832,1,-1,-1
832,1,222,2
833,0,223,0
833,1,-1,-1
833,1,223,0
834,1,-1,-1
834,1,220,3
835,0,223,2
835,1,-1,-1
835,1,223,2
836,1,-1,-1
836,1,221,3
837,0,223,4
837,1,-1,-1
837,1,223,4
838,0,224,0
838,1,-1,-1
838,1,224,0
839,0,224,2
839,1,-1,-1
839,1,224,2
840,1,-1,-1
840,1,222,3
841,0,224,4
841,1,-1,-1
841,1,224,4
842,0,225,0
842,1,-1,-1
842,1,225,0
843,1,-1,-1
843,1,222,4
844,1,-1,-1
844,1,223,3
845,1,-1,-1
845,1,224,3
846,0,225,1
846,1,-1,-1
846,1,225,1
847,0,225,2
847,1,-1,-1
847,1,225,2
848,0,225,4
848,1,-1,-1
848,1,225,4
849,1,-1,-1
849,1,226,1
850,0,226,2
850,1,-1,-1
850,1,226,2
851,1,-1,-1
851,1,226,3
852,1,-1,-1
852,1,226,4
853,1,-1,-1
853,1,227,0
854,1,-1,-1
854,1,227,1
855,0,227,2
855,1,-1,-1
855,1,227,2
856,0,228,0
856,1,-1,-1
856,1,228,0
857,0,228,1
857,1,-1,-1
857,1,228,1
858,0,229,0
858,1,-1,-1
858,1,229,0
859,1,-1,-1
859,1,227,3
860,1,-1,-1
860,1,228,2
861,0,229,1
861,1,-1,-1
861,1,229,1
862,1,-1,-1
862,1,228,3
863,0,231,0
863,1,-1,-1
863,1,231,0
864,1,-1,-1
864,1,229,3
865,1,-1,-1
865,1,230,1
866,1,-1,-1
866,1,230,3
867,1,-1,-1
867,1,231,1
868,0,231,4
868,1,-1,-1
868,1,231,4
869,0,232,2
869,1,-1,-1
869,1,232,2
870,1,-1,-1
870,1,231,3
871,1,-1,-1
871,1,232,0
872,0,232,4
872,1,-1,-1
872,1,232,4
873,1,-1,-1
873,1,232,3
874,0,233,0
874,1,-1,-1
874,1,233,0
875,1,-1,-1
875,1,233,3
876,1,-1,-1
876,1,233,4
877,0,234,2
877,1,-1,-1
877,1,234,2
878,1,-1,-1
878,1,234,3
879,0,234,4
879,1,-1,-1
879,1,234,4
880,1,-1,-1
880,1,235,0
881,1,-1,-1
881,1,235,1
882,1,-1,-1
882,1,235,2
883,0,236,0
883,1,-1,-1
883,1,236,0
884,0,236,1
884,1,-1,-1
884,1,236,1
885,0,236,2
885,1,-1,-1
885,1,236,2
886,0,237,0
886,1,-1,-1
886,1,237,0
887,1,-1,-1
887,1,236,3
888,0,237,1
888,1,-1,-1
888,1,237,1
889,0,237,2
889,1,-1,-1
889,1,237,2
890,0,238,0
890,1,-1,-1
890,1,238,0
891,1,-1,-1
891,1,236,4
892,1,-1,-1
892,1,237,3
893,0,238,1
893,1,-1,-1
893,1,238,1
894,1,-1,-1
894,1,238,2
895,0,239,0
895,1,-1,-1
895,1,239,0
896,1,-1,-1
896,1,238,3
897,1,-1,-1
897,1,239,1
898,1,-1,-1
898,1,239,3
899,0,239,4
899,1,-1,-1
899,1,239,4
900,0,240,0
900,1,-1,-1
900,1,240,0
901,1,-1,-1
901,1,240,1
902,1,-1,-1
902,1,240,2
903,1,-1,-1
903,1,240,4
904,1,-1,-1
904,1,241,2
905,0,241,4
905,1,-1,-1
905,1,241,4
906,1,-1,-1
906,1,241,3
907,0,242,4
907,1,-1,-1
907,1,242,4
908,1,-1,-1
908,1,242,1
909,1,-1,-1
909,1,242,3
910,1,-1,-1
910,1,243,1
911,0,243,2
911,1,-1,-1
911,1,243,2
912,0,243,4
912,1,-1,-1
912,1,243,4
913,1,-1,-1
913,1,243,3
914,0,244,0
914,1,-1,-1
914,1,244,0
915,0,245,0
915,1,-1,-1
915,1,245,0
916,1,-1,-1
916,1,244,1
917,1,-1,-1
917,1,244,2
918,0,245,2
918,1,-1,-1
918,1,245,2
919,1,-1,-1
919,1,244,3
920,0,246,0
920,1,-1,-1
920,1,246,0
921,1,-1,-1
921,1,245,1
922,0,246,2
922,1,-1,-1
922,1,246,2
923,1,-1,-1
923,1,245,3
924,0,247,0
924,1,-1,-1
924,1,247,0
925,0,247,2
925,1,-1,-1
925,1,247,2
926,1,-1,-1
926,1,246,1
927,1,-1,-1
927,1,246,4
928,0,249,0
928,1,-1,-1
928,1,249,0
929,0,249,1
929,1,-1,-1
929,1,249,1
930,1,-1,-1
930,1,247,1
931,0,249,2
931,1,-1,-1
931,1,249,2
932,0,250,0
932,1,-1,-1
932,1,250,0
933,0,250,1
933,1,-1,-1
933,1,250,1
934,0,250,4
934,1,-1,-1
934,1,250,4
935,0,251,0
935,1,-1,-1
935,1,251,0
936,1,-1,-1
936,1,247,3
937,0,251,1
937,1,-1,-1
937,1,251,1
938,0,251,4
938,1,-1,-1
938,1,251,4
939,1,-1,-1
939,1,248,0
940,1,-1,-1
940,1,248,1
941,0,253,0
941,1,-1,-1
941,1,253,0
942,0,253,4
942,1,-1,-1
942,1,253,4
943,1,-1,-1
943,1,249,4
944,0,254,1
944,1,-1,-1
944,1,254,1
945,1,-1,-1
945,1,250,3
946,1,-1,-1
946,1,252,3
947,0,254,4
947,1,-1,-1
947,1,254,4
948,0,255,1
948,1,-1,-1
948,1,255,1
949,1,-1,-1
949,1,253,2
950,1,-1,-1
950,1,253,3
951,1,-1,-1
951,1,254,0
952,0,255,2
952,1,-1,-1
952,1,255,2
953,0,255,4
953,1,-1,-1
953,1,255,4
954,0,256,2
954,1,-1,-1
954,1,256,2
955,1,-1,-1
955,1,254,2
956,0,257,1
956,1,-1,-1
956,1,257,1
957,1,-1,-1
957,1,254,3
958,0,257,2
958,1,-1,-1
958,1,257,2
959,0,258,0
959,1,-1,-1
959,1,258,0
960,1,-1,-1
960,1,255,0
961,0,258,1
961,1,-1,-1
961,1,258,1
962,0,258,2
962,1,-1,-1
962,1,258,2
963,0,258,4
963,1,-1,-1
963,1,258,4
964,0,259,0
964,1,-1,-1
964,1,259,0
965,1,-1,-1
965,1,256,0
966,1,-1,-1
966,1,256,3
967,0,259,1
967,1,-1,-1
967,1,259,1
968,0,259,2
968,1,-1,-1
968,1,259,2
969,0,259,4
969,1,-1,-1
969,1,259,4
970,0,260,0
970,1,-1,-1
970,1,260,0
971,0,260,1
971,1,-1,-1
971,1,260,1
972,1,-1,-1
972,1,256,4
973,0,260,2
973,1,-1,-1
973,1,260,2
974,1,-1,-1
974,1,257,3
975,0,261,1
975,1,-1,-1
975,1,261,1
976,0,262,0
976,1,-1,-1
976,1,262,0
977,0,262,1
977,1,-1,-1
977,1,262,1
978,0,262,2
978,1,-1,-1
978,1,262,2
979,1,-1,-1
979,1,258,3
980,1,-1,-1
980,1,259,3
981,0,263,1
981,1,-1,-1
981,1,263,1
982,0,263,4
982,1,-1,-1
982,1,263,4
983,1,-1,-1
983,1,260,4
984,1,-1,-1
984,1,261,3
985,0,264,2
985,1,-1,-1
985,1,264,2
986,0,264,4
986,1,-1,-1
986,1,264,4
987,0,265,0
987,1,-1,-1
987,1,265,0
988,0,265,1
988,1,-1,-1
988,1,265,1
989,1,-1,-1
989,1,262,3
990,0,265,4
990,1,-1,-1
990,1,265,4
991,1,-1,-1
991,1,262,4
992,1,-1,-1
992,1,263,0
993,0,266,0
993,1,-1,-1
993,1,266,0
994,1,-1,-1
994,1,263,2
995,0,266,1
995,1,-1,-1
995,1,266,1
996,0,266,2
996,1,-1,-1
996,1,266,2
997,1,-1,-1
997,1,264,0
998,0,267,0
998,1,-1,-1
998,1,267,0
999,0,267,4
999,1,-1,-1
999,1,267,4
1000,0,268,0
1000,1,-1,-1
1000,1,268,0
1001,0,268,1
1001,1,-1,-1
1001,1,268,1
1002,0,268,2
1002,1,-1,-1
1002,1,268,2
1003,0,268,4
1003,1,-1,-1
1003,1,268,4
1004,1,-1,-1
1004,1,264,3
1005,1,-1,-1
1005,1,265,3
1006,0,269,4
1006,1,-1,-1
1006,1,269,4
1007,1,-1,-1
1007,1,266,3
1008,0,270,1
1008,1,-1,-1
1008,1,270,1
1009,0,270,2
1009,1,-1,-1
1009,1,270,2
1010,1,-1,-1
1010,1,267,3
1011,1,-1,-1
1011,1,269,0
1012,1,-1,-1
1012,1,269,2
1013,0,270,4
1013,1,-1,-1
1013,1,270,4
1014,1,-1,-1
1014,1,269,3
1015,0,271,0
1015,1,-1,-1
1015,1,271,0
1016,1,-1,-1
1016,1,270,3
1017,0,271,1
1017,1,-1,-1
1017,1,271,1
1018,1,-1,-1
1018,1,271,2
1019,1,-1,-1
1019,1,272,0
1020,0,272,1
1020,1,-1,-1
1020,1,272,1
1021,0,272,2
1021,1,-1,-1
1021,1,272,2
1022,1,-1,-1
1022,1,272,3
1023,1,-1,-1
1023,1,272,4
1024,0,273,0
1024,1,-1,-1
1024,1,273,0
1025,1,-1,-1
1025,1,273,1
1026,0,273,4
1026,1,-1,-1
1026,1,273,4
1027,0,274,0
1027,1,-1,-1
1027,1,274,0
1028,1,-1,-1
1028,1,273,2
1029,0,274,1
1029,1,-1,-1
1029,1,274,1
1030,1,-1,-1
1030,1,273,3
1031,1,-1,-1
1031,1,274,2
1032,1,-1,-1
1032,1,274,3
1033,1,-1,-1
1033,1,274,4
1034,0,275,1
1034,1,-1,-1
1034,1,275,1
1035,0,275,2
1035,1,-1,-1
1035,1,275,2
1036,1,-1,-1
1036,1,275,3
1037,0,275,4
1037,1,-1,-1
1037,1,275,4
1038,0,276,1
1038,1,-1,-1
1038,1,276,1
1039,0,277,2
1039,1,-1,-1
1039,1,277,2
1040,1,-1,-1
1040,1,276,2
1041,0,277,4
1041,1,-1,-1
1041,1,277,4
1042,1,-1,-1
1042,1,276,3
1043,0,278,4
1043,1,-1,-1
1043,1,278,4
1044,0,279,1
1044,1,-1,-1
1044,1,279,1
1045,1,-1,-1
1045,1,277,1
1046,0,280,2
1046,1,-1,-1
1046,1,280,2
1047,1,-1,-1
1047,1,277,3
1048,1,-1,-1
1048,1,278,2
1049,1,-1,-1
1049,1,278,3
1050,1,-1,-1
1050,1,279,4
1051,0,281,0
1051,1,-1,-1
1051,1,281,0
1052,1,-1,-1
1052,1,281,1
1053,1,-1,-1
1053,1,281,2
1054,1,-1,-1
1054,1,281,4
1055,1,-1,-1
1055,1,282,0
1056,1,-1,-1
1056,1,282,1
1057,1,-1,-1
1057,1,282,3
1058,1,-1,-1
1058,1,282,4
1059,1,-1,-1
1059,1,283,0
1060,0,283,1
1060,1,-1,-1
1060,1,283,1
1061,1,-1,-1
1061,1,283,3
1062,0,283,4
1062,1,-1,-1
1062,1,283,4
1063,0,284,2
1063,1,-1,-1
1063,1,284,2
1064,1,-1,-1
1064,1,284,0
1065,1,-1,-1
1065,1,284,3
1066,0,285,1
1066,1,-1,-1
1066,1,285,1
1067,0,285,2
1067,1,-1,-1
1067,1,285,2
1068,1,-1,-1
1068,1,285,3
1069,0,286,2
1069,1,-1,-1
1069,1,286,2
1070,0,286,4
1070,1,-1,-1
1070,1,286,4
1071,1,-1,-1
1071,1,285,4
1072,0,287,0
1072,1,-1,-1
1072,1,287,0
1073,1,-1,-1
1073,1,286,3
1074,0,287,4
1074,1,-1,-1
1074,1,287,4
1075,0,288,0
1075,1,-1,-1
1075,1,288,0
1076,1,-1,-1
1076,1,287,3
1077,1,-1,-1
1077,1,288,1
1078,1,-1,-1
1078,1,288,2
1079,1,-1,-1
1079,1,288,3
1080,0,288,4
1080,1,-1,-1
1080,1,288,4
1081,0,289,1
1081,1,-1,-1
1081,1,289,1
1082,1,-1,-1
1082,1,289,2
1083,0,290,1
1083,1,-1,-1
1083,1,290,1
1084,0,290,2
1084,1,-1,-1
1084,1,290,2
1085,1,-1,-1
1085,1,290,0
1086,0,290,4
1086,1,-1,-1
1086,1,290,4
1087,1,-1,-1
1087,1,290,3
1088,0,292,0
1088,1,-1,-1
1088,1,292,0
1089,0,292,2
1089,1,-1,-1
1089,1,292,2
1090,1,-1,-1
1090,1,291,1
1091,0,293,0
1091,1,-1,-1
1091,1,293,0
1092,1,-1,-1
1092,1,291,3
1093,1,-1,-1
1093,1,292,1
1094,1,-1,-1
1094,1,292,3
1095,0,293,1
1095,1,-1,-1
1095,1,293,1
1096,0,293,4
1096,1,-1,-1
1096,1,293,4
1097,1,-1,-1
1097,1,293,3
1098,1,-1,-1
1098,1,294,0
1099,0,294,2
1099,1,-1,-1
1099,1,294,2
1100,0,295,0
1100,1,-1,-1
1100,1,295,0
1101,1,-1,-1
1101,1,294,3
1102,1,-1,-1
1102,1,294,4
1103,1,-1,-1
1103,1,295,1
1104,1,-1,-1
1104,1,295,2
1105,1,-1,-1
1105,1,295,3
1106,1,-1,-1
1106,1,295,4
1107,1,-1,-1
1107,1,296,0
1108,1,-1,-1
1108,1,296,1
1109,0,296,2
1109,1,-1,-1
1109,1,296,2
1110,1,-1,-1
1110,1,296,4
1111,1,-1,-1
1111,1,297,0
1112,0,297,1
1112,1,-1,-1
1112,1,297,1
1113,0,297,2
1113,1,-1,-1
1113,1,297,2
1114,1,-1,-1
1114,1,297,4
1115,1,-1,-1
1115,1,298,0
1116,0,298,4
1116,1,-1,-1
1116,1,298,4
1117,0,299,4
1117,1,-1,-1
1117,1,299,4
1118,0,300,0
1118,1,-1,-1
1118,1,300,0
1119,0,300,1
1119,1,-1,-1
1119,1,300,1
1120,0,300,4
1120,1,-1,-1
1120,1,300,4
1121,0,301,2
1121,1,-1,-1
1121,1,301,2
1122,0,301,4
1122,1,-1,-1
1122,1,301,4
1123,1,-1,-1
1123,1,298,2
1124,1,-1,-1
1124,1,299,3
1125,0,302,2
1125,1,-1,-1
1125,1,302,2
1126,1,-1,-1
1126,1,300,2
1127,1,-1,-1
1127,1,300,3
1128,1,-1,-1
1128,1,301,1
1129,1,-1,-1
1129,1,301,3
1130,1,-1,-1
1130,1,302,1
1131,1,-1,-1
1131,1,302,3
1132,1,-1,-1
1132,1,302,4
1133,0,303,1
1133,1,-1,-1
1133,1,303,1
1134,0,303,2
1134,1,-1,-1
1134,1,303,2
1135,0,304,1
1135,1,-1,-1
1135,1,304,1
1136,1,-1,-1
1136,1,303,3
1137,1,-1,-1
1137,1,303,4
1138,1,-1,-1
1138,1,304,0
1139,0,304,2
1139,1,-1,-1
1139,1,304,2
1140,0,304,4
1140,1,-1,-1
1140,1,304,4
1141,1,-1,-1
1141,1,304,3
1142,0,305,0
1142,1,-1,-1
1142,1,305,0
1143,1,-1,-1
1143,1,305,1
1144,0,306,0
1144,1,-1,-1
1144,1,306,0
1145,0,306,1
1145,1,-1,-1
1145,1,306,1
1146,1,-1,-1
1146,1,305,2
1147,0,306,2
1147,1,-1,-1
1147,1,306,2
1148,1,-1,-1
1148,1,305,3
1149,0,306,4
1149,1,-1,-1
1149,1,306,4
1150,1,-1,-1
1150,1,306,3
1151,0,307,1
1151,1,-1,-1
1151,1,307,1
1152,1,-1,-1
1152,1,307,0
1153,1,-1,-1
1153,1,307,3
1154,1,-1,-1
1154,1,307,4
1155,1,-1,-1
1155,1,308,0
1156,1,-1,-1
1156,1,308,1
1157,0,308,2
1157,1,-1,-1
1157,1,308,2
1158,1,-1,-1
1158,1,308,3
1159,1,-1,-1
1159,1,308,4
1160,0,309,1
1160,1,-1,-1
1160,1,309,1
1161,0,309,2
1161,1,-1,-1
1161,1,309,2
1162,0,310,0
1162,1,-1,-1
1162,1,310,0
1163,1,-1,-1
1163,1,309,3
1164,0,310,4
1164,1,-1,-1
1164,1,310,4
1165,1,-1,-1
1165,1,310,2
1166,1,-1,-1
1166,1,311,0
1167,1,-1,-1
1167,1,311,1
1168,1,-1,-1
1168,1,311,2
1169,1,-1,-1
1169,1,311,3
1170,0,311,4
1170,1,-1,-1
1170,1,311,4
1171,1,-1,-1
1171,1,312,0
1172,1,-1,-1
1172,1,312,3
1173,0,313,0
1173,1,-1,-1
1173,1,313,0
1174,1,-1,-1
1174,1,312,4
1175,0,313,1
1175,1,-1,-1
1175,1,313,1
1176,1,-1,-1
1176,1,313,2
1177,1,-1,-1
1177,1,313,3
1178,1,-1,-1
1178,1,313,4
1179,1,-1,-1
1179,1,314,0
1180,1,-1,-1
1180,1,314,2
1181,0,314,4
1181,1,-1,-1
1181,1,314,4
1182,0,315,1
1182,1,-1,-1
1182,1,315,1
1183,0,316,1
1183,1,-1,-1
1183,1,316,1
1184,1,-1,-1
1184,1,314,3
1185,1,-1,-1
1185,1,315,0
1186,1,-1,-1
1186,1,316,0
1187,1,-1,-1
1187,1,316,2
1188,0,316,4
1188,1,-1,-1
1188,1,316,4
1189,1,-1,-1
1189,1,316,3
1190,0,317,0
1190,1,-1,-1
1190,1,317,0
1191,0,317,1
1191,1,-1,-1
1191,1,317,1
1192,1,-1,-1
1192,1,317,2
1193,1,-1,-1
1193,1,317,3
1194,1,-1,-1
1194,1,317,4
1195,1,-1,-1
1195,1,318,1
1196,1,-1,-1
1196,1,318,2
1197,0,318,4
1197,1,-1,-1
1197,1,318,4
1198,1,-1,-1
1198,1,318,3
1199,0,319,1
1199,1,-1,-1
